,timestamp,station,district,freeway,direction,laneType,length,numSamples,percentObs,flow,occupancy,speed
1086638,04/05/2018 23:30:00,401211,4,80,W,ML,0.355,60,100,166.0,0.0202,66.8
1086892,04/05/2018 23:30:00,401698,4,80,W,ML,0.62,50,0,574.0,0.0619,57.3
1088388,04/05/2018 23:30:00,405602,4,80,W,ML,0.385,50,100,167.0,0.0249,70.1
1090489,04/05/2018 23:35:00,401211,4,80,W,ML,0.355,60,100,166.0,0.0196,67.3
1090743,04/05/2018 23:35:00,401698,4,80,W,ML,0.62,50,0,587.0,0.062,57.0
1092239,04/05/2018 23:35:00,405602,4,80,W,ML,0.385,50,100,165.0,0.024,70.8
1094340,04/05/2018 23:40:00,401211,4,80,W,ML,0.355,60,100,147.0,0.0179,67.3
1094594,04/05/2018 23:40:00,401698,4,80,W,ML,0.62,50,0,488.0,0.0565,57.1
1096090,04/05/2018 23:40:00,405602,4,80,W,ML,0.385,49,100,162.0,0.0238,72.2
1098191,04/05/2018 23:45:00,401211,4,80,W,ML,0.355,60,100,172.0,0.0205,67.9
1098445,04/05/2018 23:45:00,401698,4,80,W,ML,0.62,50,0,604.0,0.063,56.5
1099941,04/05/2018 23:45:00,405602,4,80,W,ML,0.385,49,100,164.0,0.0236,73.2
1102042,04/05/2018 23:50:00,401211,4,80,W,ML,0.355,59,100,129.0,0.0152,68.2
1102296,04/05/2018 23:50:00,401698,4,80,W,ML,0.62,50,0,424.0,0.0466,57.5
1103792,04/05/2018 23:50:00,405602,4,80,W,ML,0.385,50,100,143.0,0.0218,71.7
1105893,04/05/2018 23:55:00,401211,4,80,W,ML,0.355,60,100,118.0,0.013999999999999999,68.8
1106147,04/05/2018 23:55:00,401698,4,80,W,ML,0.62,50,0,447.0,0.0453,58.4
1107643,04/05/2018 23:55:00,405602,4,80,W,ML,0.385,50,100,115.0,0.0167,72.7
