,timestamp,station,district,freeway,direction,laneType,length,numSamples,percentObs,flow,occupancy,speed
726394,04/06/2018 15:40:00,405602,4,80,W,ML,0.385,20,100,409.0,0.3411,14.0
728495,04/06/2018 15:45:00,401211,4,80,W,ML,0.355,60,100,453.0,0.2498,20.1
728749,04/06/2018 15:45:00,401698,4,80,W,ML,0.62,50,0,1434.0,0.5288,14.7
730245,04/06/2018 15:45:00,405602,4,80,W,ML,0.385,50,100,347.0,0.2139,17.5
732346,04/06/2018 15:50:00,401211,4,80,W,ML,0.355,60,100,368.0,0.2032,19.3
732600,04/06/2018 15:50:00,401698,4,80,W,ML,0.62,50,0,1264.0,0.4666,14.7
734096,04/06/2018 15:50:00,405602,4,80,W,ML,0.385,50,100,397.0,0.2533,18.5
736197,04/06/2018 15:55:00,401211,4,80,W,ML,0.355,60,100,422.0,0.2596,19.0
736451,04/06/2018 15:55:00,401698,4,80,W,ML,0.62,50,0,1351.0,0.5217,13.6
737947,04/06/2018 15:55:00,405602,4,80,W,ML,0.385,50,100,382.0,0.2598,17.5
740048,04/06/2018 16:00:00,401211,4,80,W,ML,0.355,60,100,416.0,0.2727,17.7
740302,04/06/2018 16:00:00,401698,4,80,W,ML,0.62,50,0,1369.0,0.5312,11.8
741798,04/06/2018 16:00:00,405602,4,80,W,ML,0.385,50,100,375.0,0.2688,17.5
743899,04/06/2018 16:05:00,401211,4,80,W,ML,0.355,60,100,393.0,0.2205,17.8
744153,04/06/2018 16:05:00,401698,4,80,W,ML,0.62,50,0,1286.0,0.4789,12.5
745649,04/06/2018 16:05:00,405602,4,80,W,ML,0.385,50,100,344.0,0.2048,19.4
747750,04/06/2018 16:10:00,401211,4,80,W,ML,0.355,60,100,425.0,0.2273,18.6
748004,04/06/2018 16:10:00,401698,4,80,W,ML,0.62,50,0,1369.0,0.4775,12.5
749500,04/06/2018 16:10:00,405602,4,80,W,ML,0.385,50,100,387.0,0.2367,18.9
751601,04/06/2018 16:15:00,401211,4,80,W,ML,0.355,60,100,317.0,0.2443,18.6
751855,04/06/2018 16:15:00,401698,4,80,W,ML,0.62,50,0,1039.0,0.5376,12.7
753351,04/06/2018 16:15:00,405602,4,80,W,ML,0.385,50,100,412.0,0.2684,18.8
755452,04/06/2018 16:20:00,401211,4,80,W,ML,0.355,60,100,375.0,0.2576,16.4
755706,04/06/2018 16:20:00,401698,4,80,W,ML,0.62,50,0,1218.0,0.485,12.7
757202,04/06/2018 16:20:00,405602,4,80,W,ML,0.385,50,100,390.0,0.3376,16.6
759303,04/06/2018 16:25:00,401211,4,80,W,ML,0.355,60,100,356.0,0.1895,18.6
759557,04/06/2018 16:25:00,401698,4,80,W,ML,0.62,50,0,1137.0,0.3267,14.7
761053,04/06/2018 16:25:00,405602,4,80,W,ML,0.385,50,100,357.0,0.2861,15.8
763154,04/06/2018 16:30:00,401211,4,80,W,ML,0.355,60,100,291.0,0.2003,17.1
763408,04/06/2018 16:30:00,401698,4,80,W,ML,0.62,50,0,1010.0,0.3988,12.8
764904,04/06/2018 16:30:00,405602,4,80,W,ML,0.385,50,100,372.0,0.2176,17.8
767005,04/06/2018 16:35:00,401211,4,80,W,ML,0.355,60,100,405.0,0.2164,17.4
767259,04/06/2018 16:35:00,401698,4,80,W,ML,0.62,50,0,1366.0,0.4307,12.6
768755,04/06/2018 16:35:00,405602,4,80,W,ML,0.385,50,100,395.0,0.3179,17.0
770856,04/06/2018 16:40:00,401211,4,80,W,ML,0.355,60,100,443.0,0.2314,19.5
771110,04/06/2018 16:40:00,401698,4,80,W,ML,0.62,50,0,1362.0,0.485,12.7
772606,04/06/2018 16:40:00,405602,4,80,W,ML,0.385,50,100,352.0,0.1979,19.2
774707,04/06/2018 16:45:00,401211,4,80,W,ML,0.355,60,100,300.0,0.1593,18.8
774961,04/06/2018 16:45:00,401698,4,80,W,ML,0.62,50,0,1039.0,0.3649,13.0
776457,04/06/2018 16:45:00,405602,4,80,W,ML,0.385,50,100,417.0,0.2094,23.4
778558,04/06/2018 16:50:00,401211,4,80,W,ML,0.355,60,100,374.0,0.226,20.1
778812,04/06/2018 16:50:00,401698,4,80,W,ML,0.62,50,0,1212.0,0.4728,12.5
780308,04/06/2018 16:50:00,405602,4,80,W,ML,0.385,50,100,450.0,0.2299,23.4
782409,04/06/2018 16:55:00,401211,4,80,W,ML,0.355,60,100,445.0,0.2566,19.4
782663,04/06/2018 16:55:00,401698,4,80,W,ML,0.62,50,0,1411.0,0.5581,13.4
784159,04/06/2018 16:55:00,405602,4,80,W,ML,0.385,50,100,454.0,0.2773,21.5
786260,04/06/2018 17:00:00,401211,4,80,W,ML,0.355,60,100,374.0,0.1993,19.7
786514,04/06/2018 17:00:00,401698,4,80,W,ML,0.62,50,0,1248.0,0.4227,13.3
788010,04/06/2018 17:00:00,405602,4,80,W,ML,0.385,50,100,468.0,0.287,20.4
790111,04/06/2018 17:05:00,401211,4,80,W,ML,0.355,60,100,354.0,0.1954,19.0
790365,04/06/2018 17:05:00,401698,4,80,W,ML,0.62,50,0,1205.0,0.4074,12.8
791861,04/06/2018 17:05:00,405602,4,80,W,ML,0.385,50,100,352.0,0.2028,22.1
793962,04/06/2018 17:10:00,401211,4,80,W,ML,0.355,60,100,426.0,0.2015,19.1
794216,04/06/2018 17:10:00,401698,4,80,W,ML,0.62,50,0,1391.0,0.4914,13.0
795712,04/06/2018 17:10:00,405602,4,80,W,ML,0.385,50,100,392.0,0.2507,21.8
797813,04/06/2018 17:15:00,401211,4,80,W,ML,0.355,60,100,356.0,0.1876,20.0
798067,04/06/2018 17:15:00,401698,4,80,W,ML,0.62,50,0,1232.0,0.4227,13.8
799563,04/06/2018 17:15:00,405602,4,80,W,ML,0.385,50,100,439.0,0.2224,22.8
801664,04/06/2018 17:20:00,401211,4,80,W,ML,0.355,60,100,361.0,0.1942,20.1
801918,04/06/2018 17:20:00,401698,4,80,W,ML,0.62,50,0,1222.0,0.4276,14.1
803414,04/06/2018 17:20:00,405602,4,80,W,ML,0.385,50,100,353.0,0.205,22.8
805515,04/06/2018 17:25:00,401211,4,80,W,ML,0.355,60,100,276.0,0.0905,24.7
805769,04/06/2018 17:25:00,401698,4,80,W,ML,0.62,50,0,881.0,0.231,14.5
807265,04/06/2018 17:25:00,405602,4,80,W,ML,0.385,50,100,411.0,0.2012,23.2
809366,04/06/2018 17:30:00,401211,4,80,W,ML,0.355,60,100,337.0,0.0722,31.4
809620,04/06/2018 17:30:00,401698,4,80,W,ML,0.62,50,0,1119.0,0.1719,23.1
811116,04/06/2018 17:30:00,405602,4,80,W,ML,0.385,50,100,400.0,0.2191,22.9
813217,04/06/2018 17:35:00,401211,4,80,W,ML,0.355,60,100,314.0,0.0725,32.4
813471,04/06/2018 17:35:00,401698,4,80,W,ML,0.62,50,0,1113.0,0.20800000000000002,24.7
814967,04/06/2018 17:35:00,405602,4,80,W,ML,0.385,50,100,340.0,0.2953,21.8
817068,04/06/2018 17:40:00,401211,4,80,W,ML,0.355,60,100,390.0,0.0931,34.3
817322,04/06/2018 17:40:00,401698,4,80,W,ML,0.62,50,0,1326.0,0.2113,26.4
818818,04/06/2018 17:40:00,405602,4,80,W,ML,0.385,50,100,356.0,0.3087,21.1
820919,04/06/2018 17:45:00,401211,4,80,W,ML,0.355,60,100,439.0,0.1566,31.6
821173,04/06/2018 17:45:00,401698,4,80,W,ML,0.62,50,0,1433.0,0.3856,22.4
822669,04/06/2018 17:45:00,405602,4,80,W,ML,0.385,50,100,305.0,0.139,22.4
824770,04/06/2018 17:50:00,401211,4,80,W,ML,0.355,60,100,436.0,0.1716,29.5
825024,04/06/2018 17:50:00,401698,4,80,W,ML,0.62,50,0,1409.0,0.4581,18.8
826520,04/06/2018 17:50:00,405602,4,80,W,ML,0.385,50,100,445.0,0.1974,25.6
828621,04/06/2018 17:55:00,401211,4,80,W,ML,0.355,60,100,443.0,0.195,28.2
828875,04/06/2018 17:55:00,401698,4,80,W,ML,0.62,50,0,1329.0,0.5129,17.1
830371,04/06/2018 17:55:00,405602,4,80,W,ML,0.385,50,100,320.0,0.1613,25.0
832472,04/06/2018 18:00:00,401211,4,80,W,ML,0.355,60,100,386.0,0.1982,23.8
832726,04/06/2018 18:00:00,401698,4,80,W,ML,0.62,50,0,1253.0,0.4687,16.9
834222,04/06/2018 18:00:00,405602,4,80,W,ML,0.385,50,100,400.0,0.2279,24.6
836323,04/06/2018 18:05:00,401211,4,80,W,ML,0.355,60,100,385.0,0.20600000000000002,21.8
836577,04/06/2018 18:05:00,401698,4,80,W,ML,0.62,50,0,1225.0,0.5145,15.9
838073,04/06/2018 18:05:00,405602,4,80,W,ML,0.385,50,100,408.0,0.2391,24.3
840174,04/06/2018 18:10:00,401211,4,80,W,ML,0.355,60,100,434.0,0.2039,22.2
840428,04/06/2018 18:10:00,401698,4,80,W,ML,0.62,50,0,1371.0,0.524,15.4
841924,04/06/2018 18:10:00,405602,4,80,W,ML,0.385,50,100,338.0,0.1975,22.7
844025,04/06/2018 18:15:00,401211,4,80,W,ML,0.355,60,100,334.0,0.1487,22.5
844279,04/06/2018 18:15:00,401698,4,80,W,ML,0.62,50,0,1115.0,0.4032,14.9
845775,04/06/2018 18:15:00,405602,4,80,W,ML,0.385,50,100,438.0,0.2312,22.8
847876,04/06/2018 18:20:00,401211,4,80,W,ML,0.355,60,100,451.0,0.2612,20.0
848130,04/06/2018 18:20:00,401698,4,80,W,ML,0.62,50,0,1359.0,0.5712,12.8
849626,04/06/2018 18:20:00,405602,4,80,W,ML,0.385,50,100,446.0,0.225,24.9
851727,04/06/2018 18:25:00,401211,4,80,W,ML,0.355,60,100,427.0,0.1886,21.1
851981,04/06/2018 18:25:00,401698,4,80,W,ML,0.62,50,0,1414.0,0.4867,15.0
853477,04/06/2018 18:25:00,405602,4,80,W,ML,0.385,50,100,372.0,0.2011,25.5
855578,04/06/2018 18:30:00,401211,4,80,W,ML,0.355,60,100,434.0,0.2158,22.5
855832,04/06/2018 18:30:00,401698,4,80,W,ML,0.62,50,0,1380.0,0.5528,14.0
857328,04/06/2018 18:30:00,405602,4,80,W,ML,0.385,50,100,461.0,0.2102,26.3
859429,04/06/2018 18:35:00,401211,4,80,W,ML,0.355,60,100,387.0,0.1676,24.4
859683,04/06/2018 18:35:00,401698,4,80,W,ML,0.62,50,0,1261.0,0.4476,14.2
861179,04/06/2018 18:35:00,405602,4,80,W,ML,0.385,50,100,346.0,0.1802,27.2
863280,04/06/2018 18:40:00,401211,4,80,W,ML,0.355,60,100,408.0,0.1638,25.7
863534,04/06/2018 18:40:00,401698,4,80,W,ML,0.62,50,0,1381.0,0.4064,15.6
865030,04/06/2018 18:40:00,405602,4,80,W,ML,0.385,50,100,346.0,0.1814,25.6
867131,04/06/2018 18:45:00,401211,4,80,W,ML,0.355,60,100,463.0,0.1884,25.7
867385,04/06/2018 18:45:00,401698,4,80,W,ML,0.62,50,0,1440.0,0.5021,13.8
868881,04/06/2018 18:45:00,405602,4,80,W,ML,0.385,50,100,431.0,0.1818,26.8
870982,04/06/2018 18:50:00,401211,4,80,W,ML,0.355,60,100,352.0,0.2048,23.0
871236,04/06/2018 18:50:00,401698,4,80,W,ML,0.62,50,0,1130.0,0.5104,14.3
872732,04/06/2018 18:50:00,405602,4,80,W,ML,0.385,50,100,440.0,0.1905,26.7
874833,04/06/2018 18:55:00,401211,4,80,W,ML,0.355,60,100,378.0,0.2901,17.7
875087,04/06/2018 18:55:00,401698,4,80,W,ML,0.62,50,0,1222.0,0.6492,10.5
876583,04/06/2018 18:55:00,405602,4,80,W,ML,0.385,50,100,406.0,0.2456,25.9
878684,04/06/2018 19:00:00,401211,4,80,W,ML,0.355,60,100,387.0,0.2646,18.0
878938,04/06/2018 19:00:00,401698,4,80,W,ML,0.62,50,0,1188.0,0.5885,11.1
880434,04/06/2018 19:00:00,405602,4,80,W,ML,0.385,50,100,342.0,0.2622,23.7
882535,04/06/2018 19:05:00,401211,4,80,W,ML,0.355,60,100,337.0,0.1799,18.5
882789,04/06/2018 19:05:00,401698,4,80,W,ML,0.62,50,0,1114.0,0.4777,12.1
884285,04/06/2018 19:05:00,405602,4,80,W,ML,0.385,50,100,419.0,0.2911,21.7
886386,04/06/2018 19:10:00,401211,4,80,W,ML,0.355,60,100,438.0,0.2288,20.1
886640,04/06/2018 19:10:00,401698,4,80,W,ML,0.62,50,0,1075.0,0.4032,14.4
888136,04/06/2018 19:10:00,405602,4,80,W,ML,0.385,50,100,414.0,0.264,21.5
890237,04/06/2018 19:15:00,401211,4,80,W,ML,0.355,60,100,423.0,0.2452,18.8
890491,04/06/2018 19:15:00,401698,4,80,W,ML,0.62,50,0,1103.0,0.4194,14.4
891987,04/06/2018 19:15:00,405602,4,80,W,ML,0.385,50,100,391.0,0.2301,21.8
894088,04/06/2018 19:20:00,401211,4,80,W,ML,0.355,60,100,392.0,0.1856,20.1
894342,04/06/2018 19:20:00,401698,4,80,W,ML,0.62,50,0,1342.0,0.4812,12.3
895838,04/06/2018 19:20:00,405602,4,80,W,ML,0.385,50,100,434.0,0.2849,21.8
897939,04/06/2018 19:25:00,401211,4,80,W,ML,0.355,60,100,291.0,0.159,20.9
898193,04/06/2018 19:25:00,401698,4,80,W,ML,0.62,50,0,970.0,0.3907,12.3
899689,04/06/2018 19:25:00,405602,4,80,W,ML,0.385,50,100,340.0,0.2168,20.7
901790,04/06/2018 19:30:00,401211,4,80,W,ML,0.355,60,100,302.0,0.1465,22.4
902044,04/06/2018 19:30:00,401698,4,80,W,ML,0.62,50,0,961.0,0.3883,13.6
903540,04/06/2018 19:30:00,405602,4,80,W,ML,0.385,50,100,338.0,0.2128,21.3
905641,04/06/2018 19:35:00,401211,4,80,W,ML,0.355,60,100,389.0,0.1678,21.8
905895,04/06/2018 19:35:00,401698,4,80,W,ML,0.62,50,0,1352.0,0.4495,14.8
907391,04/06/2018 19:35:00,405602,4,80,W,ML,0.385,50,100,437.0,0.2462,21.1
909492,04/06/2018 19:40:00,401211,4,80,W,ML,0.355,60,100,413.0,0.1568,24.5
909746,04/06/2018 19:40:00,401698,4,80,W,ML,0.62,50,0,1405.0,0.4026,15.6
911242,04/06/2018 19:40:00,405602,4,80,W,ML,0.385,50,100,350.0,0.1693,22.6
913343,04/06/2018 19:45:00,401211,4,80,W,ML,0.355,60,100,409.0,0.1659,24.2
913597,04/06/2018 19:45:00,401698,4,80,W,ML,0.62,50,0,1372.0,0.4427,17.0
915093,04/06/2018 19:45:00,405602,4,80,W,ML,0.385,50,100,434.0,0.1877,25.0
917194,04/06/2018 19:50:00,401211,4,80,W,ML,0.355,60,100,352.0,0.1517,25.2
917448,04/06/2018 19:50:00,401698,4,80,W,ML,0.62,50,0,1155.0,0.4085,17.0
918944,04/06/2018 19:50:00,405602,4,80,W,ML,0.385,50,100,395.0,0.1857,24.7
921045,04/06/2018 19:55:00,401211,4,80,W,ML,0.355,60,100,340.0,0.1195,25.0
921299,04/06/2018 19:55:00,401698,4,80,W,ML,0.62,50,0,1245.0,0.327,17.1
922795,04/06/2018 19:55:00,405602,4,80,W,ML,0.385,50,100,361.0,0.133,27.4
924896,04/06/2018 20:00:00,401211,4,80,W,ML,0.355,60,100,341.0,0.0975,29.0
925150,04/06/2018 20:00:00,401698,4,80,W,ML,0.62,50,0,1160.0,0.2364,18.6
926646,04/06/2018 20:00:00,405602,4,80,W,ML,0.385,50,100,277.0,0.0523,41.5
928747,04/06/2018 20:05:00,401211,4,80,W,ML,0.355,60,100,428.0,0.0647,41.4
929001,04/06/2018 20:05:00,401698,4,80,W,ML,0.62,50,0,1336.0,0.1782,32.9
930497,04/06/2018 20:05:00,405602,4,80,W,ML,0.385,50,100,375.0,0.0669,50.6
932598,04/06/2018 20:10:00,401211,4,80,W,ML,0.355,60,100,297.0,0.0397,52.2
932852,04/06/2018 20:10:00,401698,4,80,W,ML,0.62,50,0,921.0,0.0976,42.8
934348,04/06/2018 20:10:00,405602,4,80,W,ML,0.385,50,100,318.0,0.0601,54.0
936449,04/06/2018 20:15:00,401211,4,80,W,ML,0.355,60,100,312.0,0.0402,58.1
936703,04/06/2018 20:15:00,401698,4,80,W,ML,0.62,50,0,993.0,0.1115,47.5
938199,04/06/2018 20:15:00,405602,4,80,W,ML,0.385,50,100,179.0,0.027000000000000003,62.0
940300,04/06/2018 20:20:00,401211,4,80,W,ML,0.355,60,100,308.0,0.0472,56.8
940554,04/06/2018 20:20:00,401698,4,80,W,ML,0.62,50,0,962.0,0.1303,47.9
942050,04/06/2018 20:20:00,405602,4,80,W,ML,0.385,50,100,371.0,0.0741,58.3
944151,04/06/2018 20:25:00,401211,4,80,W,ML,0.355,60,100,305.0,0.0425,58.1
944405,04/06/2018 20:25:00,401698,4,80,W,ML,0.62,50,0,1004.0,0.11699999999999999,48.8
945901,04/06/2018 20:25:00,405602,4,80,W,ML,0.385,50,100,385.0,0.0717,57.4
948002,04/06/2018 20:30:00,401211,4,80,W,ML,0.355,60,100,231.0,0.0359,56.7
948256,04/06/2018 20:30:00,401698,4,80,W,ML,0.62,50,0,738.0,0.0885,50.6
949752,04/06/2018 20:30:00,405602,4,80,W,ML,0.385,50,100,347.0,0.0669,56.3
951853,04/06/2018 20:35:00,401211,4,80,W,ML,0.355,60,100,352.0,0.0478,58.6
952107,04/06/2018 20:35:00,401698,4,80,W,ML,0.62,50,0,985.0,0.1171,51.5
953603,04/06/2018 20:35:00,405602,4,80,W,ML,0.385,50,100,335.0,0.0589,58.4
955704,04/06/2018 20:40:00,401211,4,80,W,ML,0.355,60,100,333.0,0.0463,59.5
955958,04/06/2018 20:40:00,401698,4,80,W,ML,0.62,50,0,999.0,0.1256,51.4
957454,04/06/2018 20:40:00,405602,4,80,W,ML,0.385,50,100,348.0,0.0618,59.5
959555,04/06/2018 20:45:00,401211,4,80,W,ML,0.355,60,100,346.0,0.0431,62.3
959809,04/06/2018 20:45:00,401698,4,80,W,ML,0.62,50,0,1125.0,0.1214,52.5
961305,04/06/2018 20:45:00,405602,4,80,W,ML,0.385,50,100,216.0,0.0358,62.1
963406,04/06/2018 20:50:00,401211,4,80,W,ML,0.355,60,100,335.0,0.0418,64.2
963660,04/06/2018 20:50:00,401698,4,80,W,ML,0.62,50,0,1041.0,0.1117,55.0
965156,04/06/2018 20:50:00,405602,4,80,W,ML,0.385,50,100,229.0,0.0353,65.5
967257,04/06/2018 20:55:00,401211,4,80,W,ML,0.355,60,100,322.0,0.0408,64.1
967511,04/06/2018 20:55:00,401698,4,80,W,ML,0.62,50,0,1054.0,0.1073,55.8
969007,04/06/2018 20:55:00,405602,4,80,W,ML,0.385,50,100,207.0,0.0332,66.0
971108,04/06/2018 21:00:00,401211,4,80,W,ML,0.355,60,100,289.0,0.0358,64.5
971362,04/06/2018 21:00:00,401698,4,80,W,ML,0.62,50,0,880.0,0.0987,56.1
972858,04/06/2018 21:00:00,405602,4,80,W,ML,0.385,50,100,207.0,0.0322,66.8
974959,04/06/2018 21:05:00,401211,4,80,W,ML,0.355,60,100,346.0,0.0422,64.5
975213,04/06/2018 21:05:00,401698,4,80,W,ML,0.62,50,0,971.0,0.1136,55.7
976709,04/06/2018 21:05:00,405602,4,80,W,ML,0.385,50,100,265.0,0.0399,67.3
978810,04/06/2018 21:10:00,401211,4,80,W,ML,0.355,60,100,339.0,0.0549,57.0
979064,04/06/2018 21:10:00,401698,4,80,W,ML,0.62,50,0,1061.0,0.1427,48.2
980560,04/06/2018 21:10:00,405602,4,80,W,ML,0.385,50,100,358.0,0.0545,67.2
982661,04/06/2018 21:15:00,401211,4,80,W,ML,0.355,60,100,294.0,0.1539,41.5
982915,04/06/2018 21:15:00,401698,4,80,W,ML,0.62,50,0,962.0,0.2834,31.6
984411,04/06/2018 21:15:00,405602,4,80,W,ML,0.385,50,100,329.0,0.0566,63.7
986512,04/06/2018 21:20:00,401211,4,80,W,ML,0.355,58,100,233.0,0.2802,31.2
986766,04/06/2018 21:20:00,401698,4,80,W,ML,0.62,50,0,552.0,0.6098,16.0
988262,04/06/2018 21:20:00,405602,4,80,W,ML,0.385,50,100,304.0,0.0672,54.9
990363,04/06/2018 21:25:00,401211,4,80,W,ML,0.355,57,100,316.0,0.2438,20.2
990617,04/06/2018 21:25:00,401698,4,80,W,ML,0.62,50,0,958.0,0.5044,12.8
992113,04/06/2018 21:25:00,405602,4,80,W,ML,0.385,49,100,278.0,0.2561,36.8
994214,04/06/2018 21:30:00,401211,4,80,W,ML,0.355,60,100,428.0,0.1185,25.2
994468,04/06/2018 21:30:00,401698,4,80,W,ML,0.62,50,0,1418.0,0.3166,19.8
995964,04/06/2018 21:30:00,405602,4,80,W,ML,0.385,50,100,265.0,0.1209,29.3
998065,04/06/2018 21:35:00,401211,4,80,W,ML,0.355,60,100,326.0,0.0636,33.0
998319,04/06/2018 21:35:00,401698,4,80,W,ML,0.62,50,0,1053.0,0.149,25.1
999815,04/06/2018 21:35:00,405602,4,80,W,ML,0.385,50,100,353.0,0.0602,44.4
1001916,04/06/2018 21:40:00,401211,4,80,W,ML,0.355,60,100,346.0,0.0431,47.7
1002170,04/06/2018 21:40:00,401698,4,80,W,ML,0.62,50,0,1125.0,0.11599999999999999,39.9
1003666,04/06/2018 21:40:00,405602,4,80,W,ML,0.385,50,100,342.0,0.0541,54.8
1005767,04/06/2018 21:45:00,401211,4,80,W,ML,0.355,60,100,208.0,0.0253,57.3
1006021,04/06/2018 21:45:00,401698,4,80,W,ML,0.62,50,0,720.0,0.0685,48.9
1007517,04/06/2018 21:45:00,405602,4,80,W,ML,0.385,50,100,316.0,0.0488,60.7
1009618,04/06/2018 21:50:00,401211,4,80,W,ML,0.355,60,100,300.0,0.0358,61.8
1009872,04/06/2018 21:50:00,401698,4,80,W,ML,0.62,50,0,930.0,0.0988,51.9
1011368,04/06/2018 21:50:00,405602,4,80,W,ML,0.385,50,100,319.0,0.0473,64.8
1013469,04/06/2018 21:55:00,401211,4,80,W,ML,0.355,60,100,291.0,0.0353,63.1
1013723,04/06/2018 21:55:00,401698,4,80,W,ML,0.62,50,0,947.0,0.1033,54.2
1015219,04/06/2018 21:55:00,405602,4,80,W,ML,0.385,50,100,281.0,0.0422,66.2
1017320,04/06/2018 22:00:00,401211,4,80,W,ML,0.355,60,100,309.0,0.037000000000000005,63.9
1017574,04/06/2018 22:00:00,401698,4,80,W,ML,0.62,50,0,1019.0,0.1044,53.8
1019070,04/06/2018 22:00:00,405602,4,80,W,ML,0.385,50,100,293.0,0.0441,67.1
1021171,04/06/2018 22:05:00,401211,4,80,W,ML,0.355,60,100,316.0,0.0391,64.0
1021425,04/06/2018 22:05:00,401698,4,80,W,ML,0.62,50,0,1031.0,0.1023,55.1
1022921,04/06/2018 22:05:00,405602,4,80,W,ML,0.385,50,100,195.0,0.0295,67.8
1025022,04/06/2018 22:10:00,401211,4,80,W,ML,0.355,60,100,284.0,0.0363,63.0
1025276,04/06/2018 22:10:00,401698,4,80,W,ML,0.62,50,0,945.0,0.10099999999999999,55.2
1026772,04/06/2018 22:10:00,405602,4,80,W,ML,0.385,50,100,337.0,0.0546,65.7
1028873,04/06/2018 22:15:00,401211,4,80,W,ML,0.355,60,100,291.0,0.0353,63.7
1029127,04/06/2018 22:15:00,401698,4,80,W,ML,0.62,50,0,861.0,0.1082,53.2
1030623,04/06/2018 22:15:00,405602,4,80,W,ML,0.385,50,100,307.0,0.0475,65.9
1032724,04/06/2018 22:20:00,401211,4,80,W,ML,0.355,60,100,369.0,0.0459,63.4
1032978,04/06/2018 22:20:00,401698,4,80,W,ML,0.62,50,0,1135.0,0.1215,54.1
1034474,04/06/2018 22:20:00,405602,4,80,W,ML,0.385,50,100,334.0,0.0524,65.3
1036575,04/06/2018 22:25:00,401211,4,80,W,ML,0.355,60,100,291.0,0.0357,63.1
1036829,04/06/2018 22:25:00,401698,4,80,W,ML,0.62,50,0,876.0,0.1073,53.9
1038325,04/06/2018 22:25:00,405602,4,80,W,ML,0.385,50,100,324.0,0.0509,64.6
1040426,04/06/2018 22:30:00,401211,4,80,W,ML,0.355,60,100,323.0,0.042,62.2
1040680,04/06/2018 22:30:00,401698,4,80,W,ML,0.62,50,0,1108.0,0.1144,52.2
1042176,04/06/2018 22:30:00,405602,4,80,W,ML,0.385,50,100,293.0,0.0497,63.2
1044277,04/06/2018 22:35:00,401211,4,80,W,ML,0.355,60,100,230.0,0.0263,64.9
1044531,04/06/2018 22:35:00,401698,4,80,W,ML,0.62,50,0,685.0,0.0609,55.9
1046027,04/06/2018 22:35:00,405602,4,80,W,ML,0.385,50,100,265.0,0.0412,64.8
1048128,04/06/2018 22:40:00,401211,4,80,W,ML,0.355,60,100,293.0,0.0347,65.4
1048382,04/06/2018 22:40:00,401698,4,80,W,ML,0.62,50,0,872.0,0.0994,56.7
1049878,04/06/2018 22:40:00,405602,4,80,W,ML,0.385,50,100,253.0,0.0408,65.2
1051979,04/06/2018 22:45:00,401211,4,80,W,ML,0.355,60,100,246.0,0.0303,64.4
1052233,04/06/2018 22:45:00,401698,4,80,W,ML,0.62,50,0,723.0,0.0873,55.5
1053729,04/06/2018 22:45:00,405602,4,80,W,ML,0.385,50,100,275.0,0.0441,65.0
1055830,04/06/2018 22:50:00,401211,4,80,W,ML,0.355,60,100,250.0,0.0307,63.9
1056084,04/06/2018 22:50:00,401698,4,80,W,ML,0.62,50,0,783.0,0.0919,54.4
1057580,04/06/2018 22:50:00,405602,4,80,W,ML,0.385,50,100,269.0,0.0416,65.7
1059681,04/06/2018 22:55:00,401211,4,80,W,ML,0.355,60,100,204.0,0.0271,62.8
1059935,04/06/2018 22:55:00,401698,4,80,W,ML,0.62,50,0,699.0,0.0775,53.0
1061431,04/06/2018 22:55:00,405602,4,80,W,ML,0.385,50,100,188.0,0.0307,65.6
1063532,04/06/2018 23:00:00,401211,4,80,W,ML,0.355,60,100,272.0,0.0335,63.0
1063786,04/06/2018 23:00:00,401698,4,80,W,ML,0.62,50,0,837.0,0.0947,53.2
1065282,04/06/2018 23:00:00,405602,4,80,W,ML,0.385,50,100,274.0,0.0421,65.4
1067383,04/06/2018 23:05:00,401211,4,80,W,ML,0.355,60,100,186.0,0.0212,65.4
1067637,04/06/2018 23:05:00,401698,4,80,W,ML,0.62,50,0,684.0,0.0616,55.6
1069133,04/06/2018 23:05:00,405602,4,80,W,ML,0.385,50,100,252.0,0.0369,66.8
1071234,04/06/2018 23:10:00,401211,4,80,W,ML,0.355,60,100,249.0,0.0298,64.9
1071488,04/06/2018 23:10:00,401698,4,80,W,ML,0.62,50,0,829.0,0.0881,56.0
1072984,04/06/2018 23:10:00,405602,4,80,W,ML,0.385,50,100,276.0,0.0434,65.7
1075085,04/06/2018 23:15:00,401211,4,80,W,ML,0.355,60,100,229.0,0.028999999999999998,63.5
1075339,04/06/2018 23:15:00,401698,4,80,W,ML,0.62,50,0,687.0,0.1004,53.4
1076835,04/06/2018 23:15:00,405602,4,80,W,ML,0.385,50,100,274.0,0.0426,65.3
1078936,04/06/2018 23:20:00,401211,4,80,W,ML,0.355,60,100,208.0,0.0255,64.2
1079190,04/06/2018 23:20:00,401698,4,80,W,ML,0.62,50,0,744.0,0.0752,55.6
1080686,04/06/2018 23:20:00,405602,4,80,W,ML,0.385,50,100,206.0,0.0314,66.7
1082787,04/06/2018 23:25:00,401211,4,80,W,ML,0.355,60,100,253.0,0.0305,63.9
1083041,04/06/2018 23:25:00,401698,4,80,W,ML,0.62,50,0,880.0,0.0851,54.9
1084537,04/06/2018 23:25:00,405602,4,80,W,ML,0.385,50,100,249.0,0.0382,66.8
1086638,04/06/2018 23:30:00,401211,4,80,W,ML,0.355,60,100,213.0,0.0242,66.2
